"date","update","ADM1_TH","new_case","total_case","new_death","total_death","ADM1_EN","ADM1_PCODE","Population"
2021-02-01,56,"พะเยา",0,4,0,1,"Phayao","TH56",313682
2021-02-01,56,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2021-02-01,56,"พัทลุง",0,17,0,0,"Phatthalung","TH93",419456
2021-02-01,56,"พิจิตร",0,10,0,1,"Phichit","TH66",475920
2021-02-01,56,"พิษณุโลก",0,7,0,0,"Phitsanulok","TH65",938009
2021-02-01,56,"ภูเก็ต",0,231,0,3,"Phuket","TH83",962681
2021-02-01,56,"มหาสารคาม",16,18,0,1,"Maha Sarakham","TH44",655502
2021-02-01,56,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2021-02-01,56,"ยะลา",1,142,0,2,"Yala","TH95",409580
2021-02-01,56,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2021-02-01,56,"ระนอง",0,1,0,0,"Ranong","TH85",340692
2021-02-01,56,"ระยอง",4,598,0,1,"Rayong","TH21",1188389
2021-02-01,56,"ราชบุรี",3,39,0,0,"Ratchaburi","TH70",721366
2021-02-01,56,"ร้อยเอ็ด",0,4,0,0,"Roi Et","TH45",848096
2021-02-01,56,"ลพบุรี",1,24,0,0,"Lop Buri","TH16",718935
2021-02-01,56,"ลำปาง",0,7,0,0,"Lampang","TH52",632799
2021-02-01,56,"ลำพูน",0,6,0,0,"Lamphun","TH51",377527
2021-02-01,56,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2021-02-01,56,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2021-02-01,56,"สงขลา",2,144,0,0,"Songkhla","TH90",1574431
2021-02-01,56,"สตูล",1,22,0,0,"Satun","TH91",270993
2021-02-01,56,"สมุทรปราการ",28,693,0,4,"Samut Prakan","TH11",2968727
2021-02-01,56,"สมุทรสงคราม",4,49,0,1,"Samut Songkhram","TH75",152998
2021-02-01,56,"สมุทรสาคร",5701,11194,2,6,"Samut Sakhon","TH74",1580413
2021-02-01,56,"สระบุรี",0,17,0,0,"Saraburi","TH19",802049
2021-02-01,56,"สระแก้ว",1,14,0,0,"Sa Kaeo","TH27",565874
2021-02-01,56,"สิงห์บุรี",0,17,0,0,"Sing Buri","TH17",155156
2021-02-01,56,"สุพรรณบุรี",0,23,0,0,"Suphan Buri","TH72",748248
2021-02-01,56,"สุราษฎร์ธานี",0,30,0,0,"Surat Thani","TH84",1051922
2021-02-01,56,"สุรินทร์",0,14,0,1,"Surin","TH32",860410
2021-02-01,56,"สุโขทัย",0,4,0,0,"Sukhothai","TH64",596662
2021-02-01,56,"หนองคาย",0,5,0,0,"Nong Khai","TH43",379636
2021-02-01,56,"หนองบัวลำภู",0,4,0,0,"Nong Bua Lam Phu","TH39",438010
2021-02-01,56,"อำนาจเจริญ",0,4,0,0,"Amnat Charoen","TH37",203893
2021-02-01,56,"อุดรธานี",0,11,0,0,"Udon Thani","TH41",1020066
2021-02-01,56,"อุตรดิตถ์",0,6,0,0,"Uttaradit","TH53",371390
2021-02-01,56,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2021-02-01,56,"อุบลราชธานี",1,19,0,0,"Ubon Ratchathani","TH34",1614923
2021-02-01,56,"อ่างทอง",2,112,0,0,"Ang Thong","TH15",216643
2021-02-01,56,"เชียงราย",0,74,0,0,"Chiang Rai","TH57",1089821
2021-02-01,56,"เชียงใหม่",0,67,0,1,"Chiang Mai","TH50",1809819
2021-02-01,56,"เพชรบุรี",1,34,0,0,"Phetchaburi","TH76",456851
2021-02-01,56,"เพชรบูรณ์",0,4,0,0,"Phetchabun","TH67",821626
2021-02-01,56,"เลย",0,12,0,0,"Loei","TH42",446635
2021-02-01,56,"แพร่",0,1,0,0,"Phrae","TH54",335189
2021-02-01,56,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2021-02-08,57,"กระบี่",0,27,0,0,"Krabi","TH81",347995
2021-02-08,57,"กรุงเทพมหานคร",132,3264,1,30,"Bangkok","TH10",10709136
2021-02-08,57,"กาญจนบุรี",0,16,0,0,"Kanchanaburi","TH71",778936
2021-02-08,57,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2021-02-08,57,"กำแพงเพชร",0,2,0,0,"Kamphaeng Phet","TH62",842777
2021-02-08,57,"ขอนแก่น",0,17,0,0,"Khon Kaen","TH40",1630099
2021-02-08,57,"จันทบุรี",0,224,0,1,"Chanthaburi","TH22",442591
2021-02-08,57,"ฉะเชิงเทรา",0,44,0,1,"Chachoengsao","TH24",738516
2021-02-08,57,"ชลบุรี",23,1341,0,5,"Chon Buri","TH20",2147385
2021-02-08,57,"ชัยนาท",0,8,0,0,"Chai Nat","TH18",234108
2021-02-08,57,"ชัยภูมิ",0,11,0,0,"Chaiyaphum","TH36",764624
2021-02-08,57,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2021-02-08,57,"ตรัง",0,12,0,0,"Trang","TH92",540949
2021-02-08,57,"ตราด",0,33,0,0,"Trat","TH23",264085
2021-02-08,57,"ตาก",20,136,0,2,"Tak","TH63",510728
2021-02-08,57,"นครนายก",0,5,0,0,"Nakhon Nayok","TH26",227464
2021-02-08,57,"นครปฐม",1,99,0,0,"Nakhon Pathom","TH73",1028904
2021-02-08,57,"นครพนม",0,3,0,0,"Nakhon Phanom","TH48",449625
2021-02-08,57,"นครราชสีมา",0,29,0,0,"Nakhon Ratchasima","TH30",2368321
2021-02-08,57,"นครศรีธรรมราช",0,16,0,1,"Nakhon Si Thammarat","TH80",1260910
2021-02-08,57,"นครสวรรค์",0,13,0,0,"Nakhon Sawan","TH60",826586
2021-02-08,57,"นนทบุรี",8,385,0,3,"Nonthaburi","TH12",1940476
2021-02-08,57,"นราธิวาส",4,54,0,2,"Narathiwat","TH96",610304
2021-02-08,57,"น่าน",0,1,0,0,"Nan","TH55",402916
2021-02-08,57,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2021-02-08,57,"บุรีรัมย์",0,15,0,1,"Buri Ram","TH31",985709
2021-02-08,57,"ปทุมธานี",4,140,0,3,"Pathum Thani","TH13",2352209
2021-02-08,57,"ประจวบคีรีขันธ์",0,18,0,2,"Prachuap Khiri Khan","TH77",454323
2021-02-08,57,"ปราจีนบุรี",0,18,0,1,"Prachin Buri","TH25",669420
2021-02-08,57,"ปัตตานี",0,97,0,1,"Pattani","TH94",557875
2021-02-08,57,"พระนครศรีอยุธยา",0,42,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2021-02-08,57,"พะเยา",0,4,0,1,"Phayao","TH56",313682
2021-02-08,57,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2021-02-08,57,"พัทลุง",0,17,0,0,"Phatthalung","TH93",419456
2021-02-08,57,"พิจิตร",0,10,0,1,"Phichit","TH66",475920
2021-02-08,57,"พิษณุโลก",0,7,0,0,"Phitsanulok","TH65",938009
2021-02-08,57,"ภูเก็ต",0,231,0,3,"Phuket","TH83",962681
2021-02-08,57,"มหาสารคาม",1,19,0,1,"Maha Sarakham","TH44",655502
2021-02-08,57,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2021-02-08,57,"ยะลา",0,142,0,2,"Yala","TH95",409580
2021-02-08,57,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2021-02-08,57,"ระนอง",0,1,0,0,"Ranong","TH85",340692
2021-02-08,57,"ระยอง",0,598,0,1,"Rayong","TH21",1188389
2021-02-08,57,"ราชบุรี",1,40,0,0,"Ratchaburi","TH70",721366
2021-02-08,57,"ร้อยเอ็ด",0,4,0,0,"Roi Et","TH45",848096
2021-02-08,57,"ลพบุรี",0,24,0,0,"Lop Buri","TH16",718935
2021-02-08,57,"ลำปาง",0,7,0,0,"Lampang","TH52",632799
2021-02-08,57,"ลำพูน",0,6,0,0,"Lamphun","TH51",377527
2021-02-08,57,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2021-02-08,57,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2021-02-08,57,"สงขลา",2,146,0,0,"Songkhla","TH90",1574431
2021-02-08,57,"สตูล",2,24,0,0,"Satun","TH91",270993
2021-02-08,57,"สมุทรปราการ",12,705,0,4,"Samut Prakan","TH11",2968727
2021-02-08,57,"สมุทรสงคราม",10,59,0,1,"Samut Songkhram","TH75",152998
2021-02-08,57,"สมุทรสาคร",3713,14907,1,7,"Samut Sakhon","TH74",1580413
2021-02-08,57,"สระบุรี",0,17,0,0,"Saraburi","TH19",802049
2021-02-08,57,"สระแก้ว",1,15,0,0,"Sa Kaeo","TH27",565874
2021-02-08,57,"สิงห์บุรี",0,17,0,0,"Sing Buri","TH17",155156
2021-02-08,57,"สุพรรณบุรี",0,23,0,0,"Suphan Buri","TH72",748248
2021-02-08,57,"สุราษฎร์ธานี",0,30,0,0,"Surat Thani","TH84",1051922
2021-02-08,57,"สุรินทร์",0,14,0,1,"Surin","TH32",860410
2021-02-08,57,"สุโขทัย",0,4,0,0,"Sukhothai","TH64",596662
2021-02-08,57,"หนองคาย",0,5,0,0,"Nong Khai","TH43",379636
2021-02-08,57,"หนองบัวลำภู",0,4,0,0,"Nong Bua Lam Phu","TH39",438010
2021-02-08,57,"อำนาจเจริญ",0,4,0,0,"Amnat Charoen","TH37",203893
2021-02-08,57,"อุดรธานี",0,11,0,0,"Udon Thani","TH41",1020066
2021-02-08,57,"อุตรดิตถ์",0,6,0,0,"Uttaradit","TH53",371390
2021-02-08,57,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2021-02-08,57,"อุบลราชธานี",0,19,0,0,"Ubon Ratchathani","TH34",1614923
2021-02-08,57,"อ่างทอง",0,112,0,0,"Ang Thong","TH15",216643
2021-02-08,57,"เชียงราย",0,74,0,0,"Chiang Rai","TH57",1089821
2021-02-08,57,"เชียงใหม่",0,67,0,1,"Chiang Mai","TH50",1809819
2021-02-08,57,"เพชรบุรี",5,39,0,0,"Phetchaburi","TH76",456851
2021-02-08,57,"เพชรบูรณ์",0,4,0,0,"Phetchabun","TH67",821626
2021-02-08,57,"เลย",0,12,0,0,"Loei","TH42",446635
2021-02-08,57,"แพร่",0,1,0,0,"Phrae","TH54",335189
2021-02-08,57,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2021-02-15,58,"กระบี่",0,27,0,0,"Krabi","TH81",347995
2021-02-15,58,"กรุงเทพมหานคร",108,3372,0,30,"Bangkok","TH10",10709136
2021-02-15,58,"กาญจนบุรี",0,16,0,0,"Kanchanaburi","TH71",778936
2021-02-15,58,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2021-02-15,58,"กำแพงเพชร",0,2,0,0,"Kamphaeng Phet","TH62",842777
2021-02-15,58,"ขอนแก่น",0,17,0,0,"Khon Kaen","TH40",1630099
2021-02-15,58,"จันทบุรี",0,224,0,1,"Chanthaburi","TH22",442591
2021-02-15,58,"ฉะเชิงเทรา",0,44,0,1,"Chachoengsao","TH24",738516
2021-02-15,58,"ชลบุรี",32,1373,0,5,"Chon Buri","TH20",2147385
2021-02-15,58,"ชัยนาท",0,8,0,0,"Chai Nat","TH18",234108
2021-02-15,58,"ชัยภูมิ",0,11,0,0,"Chaiyaphum","TH36",764624
2021-02-15,58,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2021-02-15,58,"ตรัง",0,12,0,0,"Trang","TH92",540949
2021-02-15,58,"ตราด",0,33,0,0,"Trat","TH23",264085
2021-02-15,58,"ตาก",96,232,0,2,"Tak","TH63",510728
2021-02-15,58,"นครนายก",3,8,0,0,"Nakhon Nayok","TH26",227464
2021-02-15,58,"นครปฐม",9,108,0,0,"Nakhon Pathom","TH73",1028904
2021-02-15,58,"นครพนม",0,3,0,0,"Nakhon Phanom","TH48",449625
2021-02-15,58,"นครราชสีมา",1,30,0,0,"Nakhon Ratchasima","TH30",2368321
2021-02-15,58,"นครศรีธรรมราช",0,16,0,1,"Nakhon Si Thammarat","TH80",1260910
2021-02-15,58,"นครสวรรค์",0,13,0,0,"Nakhon Sawan","TH60",826586
2021-02-15,58,"นนทบุรี",8,393,0,3,"Nonthaburi","TH12",1940476
2021-02-15,58,"นราธิวาส",0,54,0,2,"Narathiwat","TH96",610304
2021-02-15,58,"น่าน",0,1,0,0,"Nan","TH55",402916
2021-02-15,58,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2021-02-15,58,"บุรีรัมย์",0,15,0,1,"Buri Ram","TH31",985709
2021-02-15,58,"ปทุมธานี",172,312,0,3,"Pathum Thani","TH13",2352209
2021-02-15,58,"ประจวบคีรีขันธ์",0,18,0,2,"Prachuap Khiri Khan","TH77",454323
2021-02-15,58,"ปราจีนบุรี",0,18,0,1,"Prachin Buri","TH25",669420
2021-02-15,58,"ปัตตานี",0,97,0,1,"Pattani","TH94",557875
2021-02-15,58,"พระนครศรีอยุธยา",0,42,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2021-02-15,58,"พะเยา",0,4,0,1,"Phayao","TH56",313682
2021-02-15,58,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2021-02-15,58,"พัทลุง",0,17,0,0,"Phatthalung","TH93",419456
2021-02-15,58,"พิจิตร",0,10,0,1,"Phichit","TH66",475920
2021-02-15,58,"พิษณุโลก",0,7,0,0,"Phitsanulok","TH65",938009
2021-02-15,58,"ภูเก็ต",0,231,0,3,"Phuket","TH83",962681
2021-02-15,58,"มหาสารคาม",1,20,0,1,"Maha Sarakham","TH44",655502
2021-02-15,58,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2021-02-15,58,"ยะลา",0,142,0,2,"Yala","TH95",409580
2021-02-15,58,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2021-02-15,58,"ระนอง",0,1,0,0,"Ranong","TH85",340692
2021-02-15,58,"ระยอง",4,602,0,1,"Rayong","TH21",1188389
2021-02-15,58,"ราชบุรี",0,40,0,0,"Ratchaburi","TH70",721366
2021-02-15,58,"ร้อยเอ็ด",0,4,0,0,"Roi Et","TH45",848096
2021-02-15,58,"ลพบุรี",0,24,0,0,"Lop Buri","TH16",718935
2021-02-15,58,"ลำปาง",0,7,0,0,"Lampang","TH52",632799
2021-02-15,58,"ลำพูน",0,6,0,0,"Lamphun","TH51",377527
2021-02-15,58,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2021-02-15,58,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2021-02-15,58,"สงขลา",1,147,0,0,"Songkhla","TH90",1574431
2021-02-15,58,"สตูล",0,24,0,0,"Satun","TH91",270993
2021-02-15,58,"สมุทรปราการ",17,722,0,4,"Samut Prakan","TH11",2968727
2021-02-15,58,"สมุทรสงคราม",12,71,0,1,"Samut Songkhram","TH75",152998
2021-02-15,58,"สมุทรสาคร",681,15588,1,8,"Samut Sakhon","TH74",1580413
2021-02-15,58,"สระบุรี",2,19,0,0,"Saraburi","TH19",802049
2021-02-15,58,"สระแก้ว",0,15,0,0,"Sa Kaeo","TH27",565874
2021-02-15,58,"สิงห์บุรี",0,17,0,0,"Sing Buri","TH17",155156
2021-02-15,58,"สุพรรณบุรี",0,23,0,0,"Suphan Buri","TH72",748248
2021-02-15,58,"สุราษฎร์ธานี",0,30,0,0,"Surat Thani","TH84",1051922
2021-02-15,58,"สุรินทร์",0,14,0,1,"Surin","TH32",860410
2021-02-15,58,"สุโขทัย",0,4,0,0,"Sukhothai","TH64",596662
2021-02-15,58,"หนองคาย",0,5,0,0,"Nong Khai","TH43",379636
2021-02-15,58,"หนองบัวลำภู",0,4,0,0,"Nong Bua Lam Phu","TH39",438010
2021-02-15,58,"อำนาจเจริญ",0,4,0,0,"Amnat Charoen","TH37",203893
2021-02-15,58,"อุดรธานี",0,11,0,0,"Udon Thani","TH41",1020066
2021-02-15,58,"อุตรดิตถ์",0,6,0,0,"Uttaradit","TH53",371390
2021-02-15,58,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2021-02-15,58,"อุบลราชธานี",0,19,1,1,"Ubon Ratchathani","TH34",1614923
2021-02-15,58,"อ่างทอง",0,112,0,0,"Ang Thong","TH15",216643
2021-02-15,58,"เชียงราย",0,74,0,0,"Chiang Rai","TH57",1089821
2021-02-15,58,"เชียงใหม่",0,67,0,1,"Chiang Mai","TH50",1809819
2021-02-15,58,"เพชรบุรี",10,49,0,0,"Phetchaburi","TH76",456851
2021-02-15,58,"เพชรบูรณ์",0,4,0,0,"Phetchabun","TH67",821626
2021-02-15,58,"เลย",0,12,0,0,"Loei","TH42",446635
2021-02-15,58,"แพร่",0,1,0,0,"Phrae","TH54",335189
2021-02-15,58,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2021-02-22,59,"กระบี่",0,27,0,0,"Krabi","TH81",347995
2021-02-22,59,"กรุงเทพมหานคร",62,3434,0,30,"Bangkok","TH10",10709136
2021-02-22,59,"กาญจนบุรี",0,16,0,0,"Kanchanaburi","TH71",778936
2021-02-22,59,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2021-02-22,59,"กำแพงเพชร",0,2,0,0,"Kamphaeng Phet","TH62",842777
2021-02-22,59,"ขอนแก่น",2,19,0,0,"Khon Kaen","TH40",1630099
2021-02-22,59,"จันทบุรี",0,224,0,1,"Chanthaburi","TH22",442591
2021-02-22,59,"ฉะเชิงเทรา",0,44,0,1,"Chachoengsao","TH24",738516
2021-02-22,59,"ชลบุรี",19,1392,0,5,"Chon Buri","TH20",2147385
2021-02-22,59,"ชัยนาท",0,8,0,0,"Chai Nat","TH18",234108
2021-02-22,59,"ชัยภูมิ",0,11,0,0,"Chaiyaphum","TH36",764624
2021-02-22,59,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2021-02-22,59,"ตรัง",0,12,0,0,"Trang","TH92",540949
2021-02-22,59,"ตราด",0,33,0,0,"Trat","TH23",264085
2021-02-22,59,"ตาก",16,248,0,2,"Tak","TH63",510728
2021-02-22,59,"นครนายก",0,8,0,0,"Nakhon Nayok","TH26",227464
2021-02-22,59,"นครปฐม",21,129,0,0,"Nakhon Pathom","TH73",1028904
2021-02-22,59,"นครพนม",0,3,0,0,"Nakhon Phanom","TH48",449625
2021-02-22,59,"นครราชสีมา",2,32,0,0,"Nakhon Ratchasima","TH30",2368321
2021-02-22,59,"นครศรีธรรมราช",0,16,0,1,"Nakhon Si Thammarat","TH80",1260910
2021-02-22,59,"นครสวรรค์",0,13,0,0,"Nakhon Sawan","TH60",826586
2021-02-22,59,"นนทบุรี",9,402,0,3,"Nonthaburi","TH12",1940476
2021-02-22,59,"นราธิวาส",0,54,0,2,"Narathiwat","TH96",610304
2021-02-22,59,"น่าน",0,1,0,0,"Nan","TH55",402916
2021-02-22,59,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2021-02-22,59,"บุรีรัมย์",0,15,0,1,"Buri Ram","TH31",985709
2021-02-22,59,"ปทุมธานี",257,569,0,3,"Pathum Thani","TH13",2352209
2021-02-22,59,"ประจวบคีรีขันธ์",0,18,0,2,"Prachuap Khiri Khan","TH77",454323
2021-02-22,59,"ปราจีนบุรี",0,18,0,1,"Prachin Buri","TH25",669420
2021-02-22,59,"ปัตตานี",0,97,0,1,"Pattani","TH94",557875
2021-02-22,59,"พระนครศรีอยุธยา",8,50,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2021-02-22,59,"พะเยา",0,4,0,1,"Phayao","TH56",313682
2021-02-22,59,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2021-02-22,59,"พัทลุง",0,17,0,0,"Phatthalung","TH93",419456
2021-02-22,59,"พิจิตร",0,10,0,1,"Phichit","TH66",475920
2021-02-22,59,"พิษณุโลก",0,7,0,0,"Phitsanulok","TH65",938009
2021-02-22,59,"ภูเก็ต",0,231,0,3,"Phuket","TH83",962681
2021-02-22,59,"มหาสารคาม",1,21,1,2,"Maha Sarakham","TH44",655502
2021-02-22,59,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2021-02-22,59,"ยะลา",0,142,0,2,"Yala","TH95",409580
2021-02-22,59,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2021-02-22,59,"ระนอง",0,1,0,0,"Ranong","TH85",340692
2021-02-22,59,"ระยอง",0,602,0,1,"Rayong","TH21",1188389
2021-02-22,59,"ราชบุรี",0,40,0,0,"Ratchaburi","TH70",721366
2021-02-22,59,"ร้อยเอ็ด",0,4,0,0,"Roi Et","TH45",848096
2021-02-22,59,"ลพบุรี",0,24,0,0,"Lop Buri","TH16",718935
2021-02-22,59,"ลำปาง",0,7,0,0,"Lampang","TH52",632799
2021-02-22,59,"ลำพูน",0,6,0,0,"Lamphun","TH51",377527
2021-02-22,59,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2021-02-22,59,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2021-02-22,59,"สงขลา",0,147,0,0,"Songkhla","TH90",1574431
2021-02-22,59,"สตูล",0,24,0,0,"Satun","TH91",270993
2021-02-22,59,"สมุทรปราการ",7,729,0,4,"Samut Prakan","TH11",2968727
2021-02-22,59,"สมุทรสงคราม",0,71,0,1,"Samut Songkhram","TH75",152998
2021-02-22,59,"สมุทรสาคร",376,15964,0,8,"Samut Sakhon","TH74",1580413
2021-02-22,59,"สระบุรี",1,20,0,0,"Saraburi","TH19",802049
2021-02-22,59,"สระแก้ว",0,15,0,0,"Sa Kaeo","TH27",565874
2021-02-22,59,"สิงห์บุรี",0,17,0,0,"Sing Buri","TH17",155156
2021-02-22,59,"สุพรรณบุรี",1,24,0,0,"Suphan Buri","TH72",748248
2021-02-22,59,"สุราษฎร์ธานี",0,30,0,0,"Surat Thani","TH84",1051922
2021-02-22,59,"สุรินทร์",0,14,0,1,"Surin","TH32",860410
2021-02-22,59,"สุโขทัย",0,4,0,0,"Sukhothai","TH64",596662
2021-02-22,59,"หนองคาย",0,5,0,0,"Nong Khai","TH43",379636
2021-02-22,59,"หนองบัวลำภู",0,4,0,0,"Nong Bua Lam Phu","TH39",438010
2021-02-22,59,"อำนาจเจริญ",0,4,0,0,"Amnat Charoen","TH37",203893
2021-02-22,59,"อุดรธานี",0,11,0,0,"Udon Thani","TH41",1020066
2021-02-22,59,"อุตรดิตถ์",0,6,0,0,"Uttaradit","TH53",371390
2021-02-22,59,"อุทัยธานี",0,1,0,0,"Uthai Thani","TH61",260998
2021-02-22,59,"อุบลราชธานี",0,19,0,1,"Ubon Ratchathani","TH34",1614923
2021-02-22,59,"อ่างทอง",8,120,0,0,"Ang Thong","TH15",216643
2021-02-22,59,"เชียงราย",0,74,0,0,"Chiang Rai","TH57",1089821
2021-02-22,59,"เชียงใหม่",0,67,0,1,"Chiang Mai","TH50",1809819
2021-02-22,59,"เพชรบุรี",0,49,0,0,"Phetchaburi","TH76",456851
2021-02-22,59,"เพชรบูรณ์",0,4,0,0,"Phetchabun","TH67",821626
2021-02-22,59,"เลย",0,12,0,0,"Loei","TH42",446635
2021-02-22,59,"แพร่",0,1,0,0,"Phrae","TH54",335189
2021-02-22,59,"แม่ฮ่องสอน",0,5,0,0,"Mae Hong Son","TH58",187041
2021-03-01,60,"กระบี่",0,27,0,0,"Krabi","TH81",347995
2021-03-01,60,"กรุงเทพมหานคร",55,3489,0,30,"Bangkok","TH10",10709136
2021-03-01,60,"กาญจนบุรี",0,16,0,0,"Kanchanaburi","TH71",778936
2021-03-01,60,"กาฬสินธุ์",0,3,0,0,"Kalasin","TH46",664356
2021-03-01,60,"กำแพงเพชร",0,2,0,0,"Kamphaeng Phet","TH62",842777
2021-03-01,60,"ขอนแก่น",0,19,0,0,"Khon Kaen","TH40",1630099
2021-03-01,60,"จันทบุรี",0,224,0,1,"Chanthaburi","TH22",442591
2021-03-01,60,"ฉะเชิงเทรา",0,44,0,1,"Chachoengsao","TH24",738516
2021-03-01,60,"ชลบุรี",27,1419,0,5,"Chon Buri","TH20",2147385
2021-03-01,60,"ชัยนาท",3,11,0,0,"Chai Nat","TH18",234108
2021-03-01,60,"ชัยภูมิ",0,11,0,0,"Chaiyaphum","TH36",764624
2021-03-01,60,"ชุมพร",0,21,0,3,"Chumphon","TH86",441213
2021-03-01,60,"ตรัง",0,12,0,0,"Trang","TH92",540949
2021-03-01,60,"ตราด",0,33,0,0,"Trat","TH23",264085
2021-03-01,60,"ตาก",11,259,0,2,"Tak","TH63",510728
2021-03-01,60,"นครนายก",7,15,0,0,"Nakhon Nayok","TH26",227464
2021-03-01,60,"นครปฐม",10,139,0,0,"Nakhon Pathom","TH73",1028904
2021-03-01,60,"นครพนม",0,3,0,0,"Nakhon Phanom","TH48",449625
2021-03-01,60,"นครราชสีมา",0,32,0,0,"Nakhon Ratchasima","TH30",2368321
2021-03-01,60,"นครศรีธรรมราช",0,16,0,1,"Nakhon Si Thammarat","TH80",1260910
2021-03-01,60,"นครสวรรค์",0,13,0,0,"Nakhon Sawan","TH60",826586
2021-03-01,60,"นนทบุรี",12,414,0,3,"Nonthaburi","TH12",1940476
2021-03-01,60,"นราธิวาส",0,54,0,2,"Narathiwat","TH96",610304
2021-03-01,60,"น่าน",0,1,0,0,"Nan","TH55",402916
2021-03-01,60,"บึงกาฬ",0,0,0,0,"Bueng Kan","TH38",306619
2021-03-01,60,"บุรีรัมย์",0,15,0,1,"Buri Ram","TH31",985709
2021-03-01,60,"ปทุมธานี",113,682,1,4,"Pathum Thani","TH13",2352209
2021-03-01,60,"ประจวบคีรีขันธ์",1,19,0,2,"Prachuap Khiri Khan","TH77",454323
2021-03-01,60,"ปราจีนบุรี",0,18,0,1,"Prachin Buri","TH25",669420
2021-03-01,60,"ปัตตานี",0,97,0,1,"Pattani","TH94",557875
2021-03-01,60,"พระนครศรีอยุธยา",9,59,0,1,"Phra Nakhon Si Ayutthaya","TH14",998279
2021-03-01,60,"พะเยา",0,4,0,1,"Phayao","TH56",313682
2021-03-01,60,"พังงา",0,2,0,0,"Phangnga","TH82",254114
2021-03-01,60,"พัทลุง",0,17,0,0,"Phatthalung","TH93",419456
2021-03-01,60,"พิจิตร",0,10,0,1,"Phichit","TH66",475920
2021-03-01,60,"พิษณุโลก",0,7,0,0,"Phitsanulok","TH65",938009
2021-03-01,60,"ภูเก็ต",0,231,0,3,"Phuket","TH83",962681
2021-03-01,60,"มหาสารคาม",0,21,0,2,"Maha Sarakham","TH44",655502
2021-03-01,60,"มุกดาหาร",0,4,0,0,"Mukdahan","TH49",365780
2021-03-01,60,"ยะลา",0,142,0,2,"Yala","TH95",409580
2021-03-01,60,"ยโสธร",0,1,0,0,"Yasothon","TH35",385065
2021-03-01,60,"ระนอง",0,1,0,0,"Ranong","TH85",340692
2021-03-01,60,"ระยอง",0,602,0,1,"Rayong","TH21",1188389
2021-03-01,60,"ราชบุรี",1,41,0,0,"Ratchaburi","TH70",721366
2021-03-01,60,"ร้อยเอ็ด",0,4,0,0,"Roi Et","TH45",848096
2021-03-01,60,"ลพบุรี",0,24,0,0,"Lop Buri","TH16",718935
2021-03-01,60,"ลำปาง",0,7,0,0,"Lampang","TH52",632799
2021-03-01,60,"ลำพูน",0,6,0,0,"Lamphun","TH51",377527
2021-03-01,60,"ศรีสะเกษ",0,8,0,0,"Si Sa Ket","TH33",723648
2021-03-01,60,"สกลนคร",0,1,0,0,"Sakon Nakhon","TH47",768297
2021-03-01,60,"สงขลา",0,147,0,0,"Songkhla","TH90",1574431
2021-03-01,60,"สตูล",0,24,0,0,"Satun","TH91",270993
2021-03-01,60,"สมุทรปราการ",8,737,0,4,"Samut Prakan","TH11",2968727
